@relation kddtrain2017_20
@attribute Feature62 real
@attribute Feature67 real
@attribute Feature28 real
@attribute Feature23 real
@attribute Feature81 real
@attribute Feature74 real
@attribute Feature51 real
@attribute Feature22 real
@attribute Feature44 real
@attribute Feature19 real
@attribute Feature53 real
@attribute Feature84 real
@attribute Feature50 real
@attribute Feature25 real
@attribute Feature79 real
@attribute Feature82 real
@attribute Feature99 real
@attribute Feature72 real
@attribute Feature8 real
@attribute Feature9 real
@attribute class {0,1,2}
@data
0.55332,0.58843,0.37203,0.48797,0.22142,0.35450,0.31967,0.21251,0.38985,0.88139,0.10211,0.00076,0.30500,0.70804,0.56289,0.87699,0.88562,0.00036,0.33273,0.53161,2
0.26173,0.26526,0.41695,0.39450,0.00079,0.44249,0.38126,0.42583,0.38926,0.75271,0.55893,0.00026,0.55301,0.88526,0.72647,0.61940,0.88561,0.26508,0.25241,0.28344,2
0.41631,0.28355,0.07352,0.88537,0.79687,0.14688,0.26588,0.78812,0.00032,0.61970,0.65597,0.00023,0.46547,0.29235,0.29617,0.67353,0.51332,0.53172,0.84196,0.88567,0
0.00013,0.01368,0.26522,0.67328,0.29234,0.50454,0.00067,0.50417,0.02703,0.63312,0.38952,0.22100,0.18131,0.78815,0.66855,0.69054,0.73004,0.06219,0.58893,0.46047,1
0.41212,0.29243,0.25453,0.51809,0.47889,0.50978,0.23929,0.68147,0.00075,0.33639,0.67740,0.15973,0.45149,0.85817,0.58499,0.67323,0.44246,0.46995,0.52206,0.46936,1
0.35449,0.21751,0.27954,0.62849,0.61953,0.55879,0.27408,0.71785,0.00021,0.25211,0.68698,0.23015,0.45121,0.88589,0.44238,0.36382,0.38127,0.55821,0.75215,0.37278,1
0.64626,0.72165,0.45101,0.41608,0.00077,0.34506,0.40761,0.15071,0.55871,0.66446,0.27413,0.00079,0.47897,0.69025,0.49642,0.73539,0.73920,0.24863,0.23942,0.35408,2
0.51393,0.57137,0.39416,0.49121,0.11505,0.39880,0.27413,0.28868,0.38901,0.80516,0.23098,0.00056,0.24319,0.79636,0.67338,0.72664,0.88550,0.00073,0.33656,0.42545,2
0.15599,0.00042,0.27229,0.59717,0.45118,0.54445,0.31095,0.45624,0.00089,0.23043,0.54421,0.20456,0.26168,0.88552,0.50434,0.36347,0.38504,0.62862,0.66867,0.31040,1
0.65030,0.67308,0.76375,0.02215,0.27423,0.64253,0.84133,0.35499,0.88556,0.25298,0.50470,0.42524,0.86373,0.85857,0.46050,0.31026,0.43498,0.57503,0.15995,0.00018,2
0.37675,0.30552,0.15371,0.70859,0.51371,0.30572,0.14257,0.56264,0.00035,0.88524,0.46999,0.00092,0.36708,0.61120,0.57158,0.88571,0.80535,0.32738,0.61509,0.69953,0
0.08894,0.00088,0.28877,0.85419,0.59311,0.57509,0.17783,0.62854,0.00029,0.61560,0.52297,0.55801,0.26518,0.59391,0.35487,0.88548,0.51387,0.38184,0.73959,0.82374,2
0.00056,0.07578,0.33680,0.63764,0.33638,0.52240,0.00043,0.61188,0.15091,0.67703,0.48261,0.25709,0.18198,0.78856,0.76599,0.64628,0.79667,0.08093,0.58400,0.44210,1
0.10244,0.00024,0.15733,0.70425,0.61142,0.31479,0.20433,0.45161,0.00038,0.84102,0.35428,0.07162,0.14637,0.55838,0.41616,0.88544,0.74858,0.41641,0.60258,0.81422,0
0.46081,0.44722,0.67054,0.38972,0.12466,0.59793,0.77071,0.50415,0.74399,0.11532,0.67726,0.31034,0.68686,0.88574,0.46577,0.23056,0.29664,0.46956,0.45173,0.00008,0
0.44265,0.44236,0.28317,0.61909,0.30130,0.56681,0.00034,0.25773,0.00099,0.60257,0.11544,0.24878,0.13313,0.88539,0.44230,0.87610,0.39497,0.01856,0.37643,0.78837,0
0.19003,0.09362,0.47154,0.35064,0.03589,0.75751,0.38170,0.46050,0.18621,0.23928,0.59722,0.62845,0.37628,0.88581,0.61916,0.31010,0.39401,0.31073,0.36777,0.00069,2
0.00055,0.04000,0.29616,0.66437,0.37275,0.51305,0.00081,0.57560,0.08074,0.75762,0.44221,0.30147,0.19510,0.72647,0.66848,0.68172,0.85878,0.10690,0.62830,0.44221,1
0.54919,0.44256,0.26878,0.53193,0.46000,0.53594,0.21293,0.58067,0.00063,0.23951,0.56669,0.18630,0.46528,0.88542,0.44297,0.47877,0.35068,0.43423,0.59708,0.32734,1
0.88502,0.87617,0.63557,0.01830,0.34542,0.40333,0.88582,0.19026,0.86722,0.32770,0.37692,0.00000,0.62410,0.80548,0.51822,0.19574,0.48284,0.71771,0.19031,0.00026,1
0.00074,0.06291,0.37808,0.57595,0.46945,0.63325,0.00055,0.67781,0.12429,0.77048,0.53155,0.38128,0.20809,0.88582,0.87640,0.85855,0.76536,0.17738,0.50036,0.61968,1
0.84525,0.88565,0.61356,0.19953,0.24870,0.34112,0.80509,0.21722,0.88567,0.46564,0.35873,0.00088,0.56272,0.68198,0.50983,0.26519,0.58864,0.53131,0.32367,0.00019,1
0.85036,0.88569,0.73937,0.04080,0.00023,0.59329,0.81440,0.08466,0.88584,0.49195,0.29246,0.34544,0.57573,0.84102,0.46023,0.42526,0.59729,0.41602,0.00093,0.08057,1
0.09336,0.08895,0.53170,0.16869,0.08032,0.88584,0.18696,0.23502,0.17795,0.40718,0.19510,0.88591,0.35888,0.88508,0.72101,0.50469,0.50428,0.00036,0.05805,0.30108,2
0.63389,0.58405,0.23546,0.69534,0.88580,0.00066,0.56629,0.57130,0.46971,0.53118,0.53530,0.00024,0.38958,0.00045,0.18692,0.38197,0.42044,0.81460,0.81435,0.64630,2
0.64656,0.64683,0.40935,0.20419,0.00007,0.41263,0.40728,0.00041,0.40746,0.62892,0.13745,0.07161,0.35401,0.75203,0.67345,0.60246,0.77012,0.27472,0.05369,0.30111,2
0.13335,0.10264,0.44259,0.33288,0.00090,0.68155,0.26598,0.44297,0.20401,0.23983,0.50946,0.47832,0.37269,0.88516,0.54930,0.42508,0.37678,0.13309,0.26184,0.14206,2
0.45608,0.36304,0.32790,0.51809,0.34511,0.65568,0.18685,0.61504,0.00048,0.27916,0.62851,0.42584,0.41226,0.88581,0.54047,0.51371,0.37204,0.37282,0.52797,0.32786,1
0.44213,0.46567,0.16472,0.51847,0.08008,0.28331,0.00083,0.07549,0.04450,0.76529,0.04459,0.00018,0.10291,0.56680,0.50049,0.88505,0.71755,0.01812,0.31467,0.48790,0
0.35419,0.27461,0.48532,0.29237,0.00024,0.73080,0.39883,0.44217,0.23937,0.31427,0.51306,0.57555,0.55325,0.88540,0.64207,0.50430,0.46098,0.14243,0.19009,0.20499,2
0.31416,0.12802,0.27756,0.57160,0.41663,0.55372,0.37227,0.53534,0.00039,0.20828,0.69092,0.22122,0.39823,0.88581,0.44280,0.29288,0.35410,0.72634,0.65054,0.25761,1
0.47827,0.44297,0.21001,0.24863,0.31062,0.42023,0.07180,0.22134,0.00005,0.68188,0.11971,0.00059,0.31499,0.84129,0.59714,0.70877,0.77011,0.10695,0.15949,0.48700,0
0.04411,0.00015,0.38737,0.71254,0.58418,0.77492,0.08880,0.65538,0.00090,0.86786,0.52222,0.66489,0.27071,0.88550,0.71244,0.85067,0.79280,0.31937,0.58030,0.85097,2
0.10667,0.09737,0.54098,0.28354,0.03502,0.88588,0.21254,0.35402,0.19554,0.50032,0.33682,0.88533,0.36339,0.88528,0.76531,0.60293,0.62482,0.00047,0.13763,0.32793,2
0.56644,0.56670,0.31906,0.55327,0.08012,0.38947,0.24807,0.27944,0.24890,0.76142,0.23900,0.00046,0.29234,0.77990,0.47853,0.81432,0.79658,0.00027,0.36302,0.46096,2
0.15525,0.10233,0.39486,0.60291,0.61918,0.78819,0.10667,0.75209,0.00000,0.38571,0.65035,0.85835,0.38145,0.71709,0.58837,0.77008,0.44237,0.41624,0.64627,0.53144,2
0.44226,0.38586,0.70842,0.17746,0.31018,0.64619,0.88567,0.58445,0.77039,0.43470,0.73093,0.57501,0.78838,0.71710,0.80105,0.08834,0.60208,0.60272,0.33297,0.00029,2
0.45118,0.31453,0.26589,0.62814,0.40788,0.53188,0.27418,0.63393,0.00071,0.23010,0.70848,0.17758,0.49655,0.88512,0.53540,0.46033,0.37297,0.55826,0.64636,0.37288,1
0.11954,0.00065,0.08217,0.75793,0.69025,0.16403,0.23902,0.53586,0.00038,0.64691,0.42535,0.04441,0.19543,0.28336,0.30138,0.66409,0.55356,0.46960,0.65931,0.88563,0
0.44292,0.34590,0.55566,0.46988,0.52214,0.42049,0.88516,0.56222,0.69000,0.29230,0.69932,0.17780,0.58431,0.66426,0.47374,0.00069,0.40316,0.79657,0.69516,0.07146,0
0.00081,0.01847,0.42092,0.68688,0.48721,0.80583,0.00017,0.50984,0.03500,0.57593,0.36741,0.88549,0.15546,0.72647,0.69548,0.67343,0.68138,0.20445,0.54993,0.76116,2
0.00004,0.05359,0.34524,0.69098,0.36301,0.58401,0.00019,0.50965,0.10643,0.63327,0.39464,0.36334,0.12401,0.80562,0.73592,0.62835,0.76109,0.13393,0.62483,0.49693,1
0.44210,0.45685,0.29496,0.15913,0.14228,0.56276,0.00044,0.17331,0.02784,0.53566,0.14281,0.50432,0.26534,0.61959,0.56284,0.58439,0.68644,0.08029,0.07163,0.31920,0
0.44769,0.44275,0.19517,0.49137,0.32716,0.38970,0.00980,0.16437,0.00095,0.83662,0.06293,0.14294,0.14243,0.63730,0.49669,0.84115,0.85897,0.12405,0.37278,0.56676,0
0.27430,0.13715,0.05541,0.86739,0.82355,0.11138,0.27487,0.73087,0.00072,0.61553,0.59390,0.00056,0.35067,0.22192,0.22680,0.64648,0.50453,0.54967,0.83696,0.88577,0
0.50973,0.53509,0.77903,0.00012,0.00092,0.80537,0.69945,0.20434,0.75269,0.39884,0.38593,0.78886,0.79274,0.82389,0.54912,0.44282,0.61976,0.36391,0.00053,0.00055,2
0.33281,0.12465,0.17325,0.61975,0.77935,0.19581,0.56654,0.65553,0.15099,0.29610,0.70858,0.00031,0.40350,0.38909,0.26192,0.04469,0.27401,0.88542,0.83212,0.35454,0
0.15950,0.02285,0.40347,0.31013,0.00059,0.78886,0.29236,0.44224,0.01883,0.26183,0.57131,0.69004,0.34123,0.88573,0.57134,0.48779,0.42513,0.25757,0.23991,0.14242,2
0.20819,0.12821,0.41696,0.31425,0.00007,0.68179,0.31086,0.44249,0.15056,0.27065,0.53572,0.47821,0.33203,0.88593,0.57110,0.48737,0.41262,0.18615,0.21251,0.20469,2
0.57174,0.35857,0.42326,0.61549,0.48758,0.84599,0.42536,0.65505,0.00040,0.20862,0.85458,0.84188,0.59352,0.85074,0.67399,0.41697,0.37256,0.88536,0.68655,0.34557,1
0.85450,0.88599,0.70650,0.12459,0.00027,0.52732,0.82397,0.00011,0.88530,0.64624,0.20481,0.29226,0.46535,0.76181,0.42096,0.62872,0.61901,0.40729,0.01385,0.22173,1
0.39417,0.30509,0.36322,0.31983,0.19554,0.72685,0.17755,0.54028,0.00018,0.33266,0.58439,0.56683,0.49679,0.88574,0.62437,0.50403,0.42584,0.28328,0.25778,0.31990,1
0.11924,0.02210,0.05892,0.82309,0.77024,0.11599,0.19523,0.64673,0.00034,0.61538,0.50400,0.00037,0.23937,0.23071,0.26553,0.62800,0.50046,0.48703,0.76567,0.88530,0
0.00026,0.01847,0.29915,0.66425,0.30111,0.56296,0.00045,0.56619,0.03592,0.78880,0.44759,0.42511,0.21207,0.69929,0.67342,0.69022,0.88518,0.06231,0.58400,0.46095,1
0.55896,0.57577,0.38313,0.29229,0.13386,0.42963,0.30115,0.06616,0.33682,0.81477,0.00013,0.12450,0.19909,0.73513,0.59306,0.74315,0.88553,0.00045,0.13764,0.44299,2
0.68199,0.81950,0.73238,0.50981,0.00079,0.71235,0.47888,0.12435,0.75248,0.31032,0.17723,0.70863,0.49153,0.71701,0.50901,0.61942,0.44224,0.10657,0.33613,0.34515,2
0.61516,0.58859,0.34709,0.33246,0.00006,0.40351,0.34549,0.00015,0.29277,0.68178,0.12867,0.05396,0.38160,0.75243,0.58486,0.69033,0.77966,0.25777,0.15911,0.34539,2
0.52751,0.54088,0.68612,0.31013,0.11546,0.61923,0.72682,0.50095,0.75263,0.14638,0.64248,0.35443,0.75262,0.88545,0.51307,0.29264,0.31029,0.39891,0.36734,0.00026,0
0.16828,0.35460,0.55126,0.31970,0.09715,0.39447,0.33675,0.34581,0.70838,0.86360,0.29613,0.17726,0.32396,0.61120,0.46035,0.84176,0.88579,0.00001,0.13355,0.46908,2
0.52255,0.33240,0.42080,0.64630,0.57545,0.84160,0.38117,0.65586,0.00070,0.19964,0.77017,0.79605,0.53152,0.88522,0.66458,0.39846,0.36394,0.80584,0.73057,0.40796,1
0.65000,0.65961,0.40928,0.34104,0.00064,0.38591,0.41662,0.11908,0.43409,0.58874,0.28318,0.00055,0.46035,0.77097,0.52287,0.65569,0.70474,0.32726,0.19568,0.29287,2
0.44729,0.41622,0.31980,0.39800,0.26506,0.63783,0.06266,0.13321,0.00055,0.77412,0.05302,0.53104,0.23551,0.74344,0.78836,0.66442,0.88597,0.10637,0.30571,0.45159,0
0.58469,0.53502,0.71008,0.35868,0.18612,0.63386,0.88593,0.53543,0.78802,0.08445,0.72166,0.47847,0.78317,0.78861,0.46928,0.16861,0.27072,0.55863,0.45108,0.00038,0
0.64240,0.66829,0.43130,0.42997,0.00086,0.41272,0.39815,0.15000,0.45181,0.65595,0.27950,0.00094,0.41614,0.82344,0.61127,0.64695,0.77410,0.25714,0.27051,0.31979,2
0.66421,0.66860,0.73585,0.10293,0.33660,0.58485,0.87691,0.43820,0.88540,0.27943,0.57106,0.31022,0.88103,0.85827,0.58483,0.16855,0.46528,0.60279,0.27067,0.00000,2
0.69079,0.82312,0.65082,0.54479,0.00071,0.54079,0.49693,0.11540,0.76187,0.37242,0.15970,0.43435,0.43899,0.64601,0.59303,0.74329,0.44268,0.08858,0.35860,0.37222,2
0.50086,0.44266,0.22899,0.33603,0.10680,0.45650,0.11538,0.05370,0.00042,0.65962,0.01871,0.28390,0.24840,0.62843,0.55837,0.68188,0.76100,0.03559,0.19532,0.38923,0
0.88169,0.88530,0.68646,0.01328,0.00033,0.48776,0.87639,0.05396,0.88508,0.39467,0.33661,0.17727,0.63399,0.79674,0.39875,0.46066,0.42095,0.56696,0.00060,0.02782,1
0.02757,0.00020,0.27470,0.77478,0.77052,0.54900,0.05344,0.81906,0.00054,0.49620,0.62850,0.56693,0.31430,0.53112,0.60264,0.87615,0.50097,0.38915,0.82722,0.66406,2
0.86733,0.88509,0.68142,0.02234,0.29245,0.47826,0.85062,0.14631,0.88579,0.43874,0.39803,0.15030,0.64217,0.80557,0.50978,0.35455,0.58032,0.79683,0.16830,0.00099,1
0.19979,0.17346,0.49815,0.30588,0.00093,0.65979,0.38920,0.44269,0.33681,0.17378,0.55378,0.43456,0.44735,0.88514,0.50446,0.34545,0.32357,0.22130,0.28314,0.04449,2
0.53557,0.52753,0.30529,0.45650,0.07113,0.44221,0.18669,0.19503,0.16866,0.74825,0.15947,0.00063,0.26506,0.88561,0.67339,0.71773,0.83257,0.00077,0.29227,0.39833,2
0.46520,0.37260,0.67710,0.43403,0.18667,0.65553,0.88599,0.53512,0.69970,0.10606,0.75266,0.43447,0.68626,0.87635,0.46060,0.21209,0.32763,0.61945,0.52774,0.00037,0
0.48710,0.54959,0.79279,0.00071,0.13302,0.69923,0.76138,0.27960,0.88516,0.55807,0.43851,0.56625,0.82397,0.83257,0.63760,0.31913,0.72638,0.45185,0.06698,0.00078,2
0.88163,0.88599,0.74636,0.05386,0.11576,0.60613,0.87601,0.14638,0.88581,0.42078,0.35420,0.35403,0.58468,0.85861,0.42942,0.36374,0.50460,0.53199,0.11192,0.00060,1
0.31082,0.17785,0.27471,0.54024,0.61914,0.54940,0.26524,0.74812,0.00023,0.64615,0.71226,0.49670,0.46091,0.60203,0.74356,0.88537,0.62497,0.54942,0.52200,0.65532,2
0.85868,0.80541,0.66422,0.00047,0.14268,0.60294,0.83202,0.11912,0.72654,0.42063,0.36357,0.31937,0.64248,0.88523,0.54485,0.33617,0.59763,0.62881,0.07139,0.00022,1
0.44294,0.58085,0.36350,0.11948,0.15976,0.45143,0.00095,0.27937,0.27448,0.51326,0.24332,0.21241,0.38911,0.69060,0.50985,0.54919,0.68157,0.08828,0.08050,0.23956,0
0.46509,0.44232,0.20600,0.21794,0.11526,0.41294,0.04477,0.05879,0.00083,0.67738,0.06682,0.23983,0.24398,0.58465,0.52729,0.68179,0.77982,0.13372,0.09707,0.35404,0
0.16482,0.11925,0.53197,0.23570,0.00064,0.82346,0.32702,0.30144,0.23997,0.53153,0.31936,0.88599,0.39861,0.76143,0.77997,0.62892,0.65921,0.03591,0.06652,0.33679,2
0.00018,0.01306,0.44928,0.50428,0.39866,0.87226,0.00055,0.53170,0.02712,0.50024,0.38521,0.88516,0.16434,0.85857,0.68196,0.77025,0.55814,0.10669,0.47885,0.45141,1
0.17358,0.05301,0.35098,0.31953,0.00947,0.69973,0.23902,0.44747,0.00082,0.31483,0.50499,0.63749,0.37281,0.76188,0.56682,0.59305,0.46019,0.12490,0.20415,0.23924,2
0.58853,0.65977,0.81676,0.00014,0.05338,0.74801,0.74373,0.25298,0.88582,0.42033,0.42061,0.70806,0.81476,0.78854,0.62442,0.43447,0.63374,0.38900,0.02791,0.00013,2
0.65999,0.78378,0.64239,0.29225,0.00037,0.39837,0.63780,0.00065,0.88553,0.42503,0.15002,0.21239,0.58886,0.58441,0.73556,0.58462,0.52794,0.30196,0.15095,0.28339,2
0.05823,0.02268,0.40046,0.69954,0.80592,0.80109,0.07102,0.84100,0.00021,0.29213,0.65549,0.88554,0.41214,0.71719,0.53568,0.58495,0.44263,0.43425,0.82319,0.55896,2
0.36793,0.36303,0.27984,0.63719,0.26503,0.54090,0.02714,0.37675,0.01870,0.88578,0.24325,0.52237,0.01346,0.55829,0.70801,0.88533,0.83208,0.00060,0.47821,0.58423,0
0.02700,0.00097,0.25744,0.72148,0.39894,0.51392,0.05330,0.63329,0.00095,0.74865,0.52714,0.26528,0.25276,0.76180,0.66896,0.75297,0.81473,0.18637,0.64205,0.55882,1
0.63787,0.58891,0.58226,0.39467,0.22197,0.37671,0.88545,0.55322,0.78830,0.11511,0.73961,0.08822,0.78859,0.66496,0.33273,0.03550,0.27435,0.59310,0.50449,0.00011,0
0.50078,0.47397,0.20824,0.21298,0.00006,0.35469,0.11550,0.00039,0.06229,0.63762,0.04909,0.09799,0.27909,0.61191,0.49147,0.62840,0.76580,0.09747,0.08454,0.25742,0
0.01330,0.00047,0.23276,0.49672,0.54996,0.46562,0.02726,0.63362,0.00095,0.88513,0.54004,0.14213,0.31095,0.78850,0.73047,0.88503,0.88512,0.36383,0.37252,0.79667,1
0.47811,0.39411,0.75761,0.32728,0.00098,0.88583,0.79610,0.20438,0.62876,0.23002,0.40307,0.88523,0.83287,0.88527,0.48241,0.46036,0.42015,0.39816,0.21232,0.23067,2
0.48776,0.43886,0.67744,0.34552,0.16880,0.66490,0.78895,0.52768,0.69010,0.15040,0.68672,0.44250,0.73577,0.88526,0.48243,0.30133,0.32319,0.48798,0.42981,0.00044,0
0.25778,0.13727,0.37845,0.29614,0.00088,0.70408,0.29261,0.44244,0.05300,0.18680,0.55394,0.52251,0.38523,0.88560,0.55336,0.37228,0.33222,0.22160,0.27019,0.05327,2
0.03140,0.00063,0.32559,0.47307,0.46080,0.65034,0.06267,0.54977,0.00069,0.66432,0.47313,0.46947,0.23575,0.83243,0.85836,0.79688,0.70887,0.31095,0.41649,0.57574,1
0.50417,0.36341,0.38345,0.71796,0.69080,0.76590,0.28386,0.77045,0.00090,0.38984,0.71257,0.88527,0.52205,0.64638,0.65993,0.77902,0.44208,0.57512,0.77994,0.56659,2
0.05829,0.00412,0.20138,0.70451,0.46091,0.40304,0.10625,0.67332,0.00019,0.83274,0.56231,0.00066,0.28817,0.80571,0.58034,0.83225,0.85809,0.23962,0.60210,0.66454,1
0.32359,0.33623,0.31946,0.61939,0.24862,0.61144,0.00004,0.43851,0.02792,0.77993,0.32301,0.48797,0.00092,0.73575,0.81002,0.73576,0.85437,0.01840,0.49616,0.49662,0
0.86345,0.88140,0.71263,0.03549,0.01806,0.54994,0.84169,0.00998,0.87677,0.54999,0.25793,0.21280,0.57514,0.88506,0.50409,0.46083,0.56226,0.51345,0.04449,0.00006,1
0.44780,0.44249,0.17345,0.40368,0.28323,0.34532,0.00981,0.15031,0.00036,0.69022,0.04439,0.00005,0.21778,0.69005,0.47367,0.77014,0.74875,0.07111,0.29296,0.50447,0
0.45149,0.46980,0.20645,0.36755,0.26569,0.35808,0.01828,0.23560,0.05305,0.65527,0.10219,0.00053,0.27979,0.71785,0.47821,0.79638,0.69946,0.00090,0.24308,0.51336,0
0.40705,0.29676,0.28596,0.63742,0.55865,0.57132,0.22123,0.59781,0.00027,0.23512,0.54429,0.25741,0.43435,0.88585,0.44277,0.46905,0.34144,0.45191,0.72103,0.38991,1
0.33603,0.18178,0.36721,0.59340,0.32722,0.73558,0.31006,0.58037,0.00009,0.17736,0.69521,0.58481,0.42026,0.88586,0.61117,0.35453,0.30528,0.55806,0.60621,0.30135,1
0.42949,0.31036,0.07164,0.88534,0.74306,0.14236,0.23951,0.75234,0.00026,0.61513,0.62490,0.00032,0.44237,0.28339,0.29290,0.67335,0.50046,0.48710,0.81495,0.88576,0
0.88566,0.85825,0.72817,0.00059,0.25724,0.62489,0.88504,0.15534,0.83234,0.37670,0.38154,0.44264,0.65526,0.80538,0.56256,0.19502,0.51835,0.70857,0.12874,0.00013,1
0.00482,0.00033,0.44216,0.78818,0.58488,0.88560,0.00996,0.62811,0.00099,0.54483,0.46078,0.88515,0.19089,0.88552,0.72611,0.60243,0.66815,0.24832,0.67329,0.81443,2
0.44719,0.45683,0.25750,0.31988,0.00928,0.48732,0.00916,0.00498,0.02737,0.61141,0.00038,0.36373,0.22662,0.61101,0.61941,0.62895,0.73945,0.00012,0.18614,0.27405,0
0.00010,0.04996,0.38971,0.54006,0.47824,0.68123,0.00008,0.53118,0.09717,0.67761,0.39875,0.51359,0.15961,0.85075,0.86798,0.79632,0.72193,0.21236,0.50952,0.54090,1
0.50065,0.40753,0.63546,0.35087,0.19523,0.65935,0.79658,0.54028,0.61196,0.07515,0.73505,0.43409,0.67767,0.88599,0.51333,0.15047,0.27904,0.58484,0.44776,0.00086,0
0.44252,0.33286,0.54060,0.52254,0.48786,0.41691,0.88503,0.60638,0.66404,0.17710,0.77928,0.18629,0.60645,0.64608,0.37654,0.00069,0.31471,0.83237,0.68649,0.15982,0
0.47348,0.32341,0.25401,0.65012,0.56612,0.50961,0.30138,0.65582,0.00003,0.28871,0.67356,0.13378,0.49167,0.88594,0.44253,0.39852,0.41698,0.60220,0.72694,0.41643,1
0.06239,0.00073,0.44256,0.59385,0.40736,0.88522,0.12446,0.40719,0.00005,0.76530,0.33661,0.88517,0.17370,0.88522,0.86704,0.70850,0.84185,0.26541,0.51853,0.55851,0
0.00901,0.00050,0.40505,0.84568,0.54007,0.81007,0.01811,0.71289,0.00046,0.88179,0.55875,0.77026,0.25263,0.85008,0.69955,0.88565,0.79613,0.23075,0.70807,0.81402,2
0.00025,0.02293,0.28833,0.61586,0.33630,0.53112,0.00045,0.61117,0.04465,0.75720,0.48228,0.36390,0.22610,0.69995,0.59747,0.72638,0.83623,0.08008,0.54008,0.48796,1
0.71275,0.84582,0.69251,0.24855,0.00073,0.58012,0.54001,0.13700,0.80586,0.41252,0.28350,0.27460,0.69088,0.88514,0.44211,0.40756,0.57134,0.29204,0.19539,0.10628,2
0.86344,0.88575,0.67520,0.00098,0.05349,0.46574,0.84133,0.04074,0.88547,0.45182,0.24815,0.24886,0.54022,0.68136,0.38519,0.36317,0.60687,0.46964,0.02786,0.00091,1
0.44238,0.29295,0.63934,0.09322,0.05326,0.69555,0.88559,0.15943,0.58420,0.50033,0.38505,0.54912,0.73013,0.84145,0.47391,0.34529,0.66468,0.50487,0.11991,0.00009,2
0.87290,0.88120,0.69210,0.00483,0.39883,0.50962,0.85880,0.22682,0.87674,0.33660,0.42041,0.13363,0.66433,0.88568,0.44217,0.32759,0.47347,0.78893,0.20496,0.00038,1
0.53592,0.37212,0.28199,0.62847,0.43410,0.56286,0.32740,0.64273,0.00058,0.20805,0.75762,0.23904,0.54424,0.88517,0.53585,0.41671,0.36788,0.66434,0.65991,0.37252,1
0.35850,0.16835,0.34102,0.54406,0.59374,0.37278,0.69055,0.60289,0.31027,0.12402,0.74892,0.14276,0.41648,0.60273,0.30163,0.00074,0.28886,0.88562,0.73968,0.20412,0
0.21284,0.28897,0.60855,0.29617,0.00043,0.73026,0.33615,0.44277,0.48745,0.37240,0.46963,0.57587,0.49124,0.88504,0.69062,0.59351,0.51807,0.05366,0.15981,0.27489,2
0.44781,0.44250,0.25723,0.19087,0.15001,0.51380,0.00902,0.12472,0.00029,0.64686,0.06654,0.27478,0.26152,0.75227,0.65570,0.62886,0.77474,0.03581,0.07523,0.38149,0
0.44216,0.27040,0.48919,0.47813,0.43418,0.43819,0.88528,0.54423,0.54086,0.13396,0.72613,0.15089,0.54973,0.72692,0.37635,0.00042,0.30565,0.79677,0.65929,0.07178,0
0.02273,0.00012,0.44276,0.76105,0.61983,0.88525,0.04443,0.69090,0.00070,0.46507,0.52276,0.88521,0.24856,0.88570,0.69080,0.57511,0.58892,0.28317,0.72612,0.69020,2
0.88571,0.85483,0.69053,0.27449,0.00026,0.55840,0.88599,0.12847,0.82315,0.52742,0.36313,0.29282,0.60225,0.82359,0.41202,0.51351,0.51335,0.46954,0.16426,0.22183,1
0.44703,0.44207,0.26322,0.18178,0.14265,0.52748,0.00904,0.07589,0.00015,0.66494,0.02723,0.35457,0.27423,0.69921,0.61954,0.63784,0.78810,0.04481,0.07146,0.36340,0
0.35863,0.19076,0.23543,0.69962,0.87656,0.46912,0.33608,0.75790,0.00055,0.38100,0.65998,0.05363,0.43408,0.88521,0.44234,0.47868,0.49696,0.68167,0.87642,0.52204,1
0.85837,0.88527,0.80394,0.09316,0.00022,0.72112,0.83230,0.04013,0.88511,0.53542,0.26143,0.56658,0.58420,0.87668,0.54056,0.53168,0.60688,0.44277,0.00043,0.18629,1
0.62416,0.65503,0.38984,0.58470,0.23054,0.35466,0.36320,0.29624,0.42516,0.85469,0.18170,0.00078,0.24861,0.70800,0.38549,0.88595,0.85400,0.00023,0.39807,0.60216,2
0.44209,0.29279,0.54460,0.44227,0.32757,0.50490,0.88550,0.56283,0.58401,0.10649,0.76530,0.15080,0.61545,0.85874,0.44219,0.08854,0.30504,0.73590,0.60698,0.00083,0
0.48268,0.34560,0.39237,0.72656,0.79618,0.78391,0.27493,0.79244,0.00080,0.31425,0.67762,0.74389,0.48799,0.82328,0.52704,0.62876,0.44256,0.56640,0.84107,0.56614,2
0.51806,0.44785,0.67321,0.40761,0.19575,0.60265,0.88528,0.54086,0.74384,0.11502,0.73552,0.37204,0.72642,0.83253,0.42049,0.23005,0.31025,0.58465,0.50412,0.00005,0
0.26101,0.33215,0.63564,0.28812,0.00077,0.74803,0.38158,0.44207,0.52256,0.39460,0.47800,0.66421,0.53572,0.83231,0.69082,0.59343,0.54038,0.07111,0.15534,0.26570,2
0.54946,0.54002,0.32104,0.41678,0.04484,0.35860,0.30185,0.15032,0.28386,0.82390,0.12824,0.00058,0.26557,0.71787,0.55348,0.76142,0.88534,0.00008,0.23999,0.39800,2
0.30120,0.19056,0.10422,0.82725,0.66425,0.20843,0.22164,0.64236,0.00013,0.65927,0.53159,0.00029,0.34199,0.41676,0.30108,0.79698,0.56221,0.44213,0.71705,0.88564,0
